% GOterm	enrichment_P-value
GO:0010758	0.000132886444134604
GO:0048246	0.000308313070078305
GO:0016266	0.00038913006712391
GO:1905521	0.00038913006712391
GO:0030595	0.000455875460344587
GO:0002688	0.000580104173836004
GO:0097529	0.000611047074876307
GO:1905517	0.000775241435963349
GO:0002544	0.00123498092915849
GO:0018342	0.00123498092915849
GO:0048875	0.00123498092915849
GO:0097354	0.00123498092915849
GO:0030218	0.00157617989014741
GO:0060326	0.00193981101932909
GO:0034101	0.00205276140696782
GO:0030502	0.00211866316079308
GO:0010759	0.00246329440131963
GO:0046058	0.00246329440131963
GO:0009100	0.00265909286235259
GO:0006605	0.00297606051269336
GO:0002690	0.00313940292423355
GO:1905523	0.00322606447117085
GO:0046887	0.00330461450895454
GO:0006493	0.00347507201943713
GO:0030324	0.00406493492287055
GO:0044060	0.00408509617288109
GO:0009306	0.00440699514066615
GO:0035592	0.00440699514066615
GO:0002262	0.00443245386097085
GO:0030323	0.00443245386097085
GO:2000434	0.00455006202332186
GO:0016239	0.00481939790914561
GO:0050920	0.00482181951679508
GO:0071692	0.00488661021799263
GO:0050900	0.00498682313230741
GO:0009187	0.00503831954655234
GO:0070168	0.00503831954655234
GO:0110150	0.00503831954655234
GO:0051310	0.0052534804434831
GO:0071621	0.00547907285782027
GO:0002685	0.00581856039529046
GO:0010573	0.00608369650140787
GO:0060541	0.00612678368641889
GO:0051303	0.00669413367948142
GO:0006730	0.00721922039080763
GO:0030279	0.00721922039080763
GO:0006935	0.00735594004974317
GO:0042330	0.00735594004974317
GO:0030511	0.00782016885347974
GO:0071634	0.00782016885347974
