% GOterm	enrichment_P-value
GO:0048012	0.00220818667633038
GO:0043687	0.00253020237026697
GO:0035269	0.00259971065697692
GO:0003009	0.00347295302410166
GO:0090330	0.00446406476941781
GO:0035268	0.00500293701464467
GO:0090050	0.00500293701464467
GO:0010594	0.00606128356006675
GO:0035767	0.00678864582648166
GO:0036010	0.00678864582648166
GO:0019985	0.00811661041328087
GO:0030517	0.00811661041328087
GO:0034110	0.00811661041328087
GO:0000209	0.00820481982506813
GO:0045786	0.00869540039581231
GO:0006730	0.00882083040857674
GO:0000466	0.009551433492407
GO:0014911	0.009551433492407
GO:0018108	0.0100918693439072
GO:0010543	0.0103080917313167
GO:0050879	0.0103080917313167
GO:0050881	0.0103080917313167
GO:0018212	0.0104645340602266
GO:0045446	0.0110872453575043
GO:0000469	0.0118982761937211
GO:0010595	0.012279561025942
GO:0007095	0.0127311607392655
GO:0051443	0.0127311607392655
GO:0097502	0.0127311607392655
GO:0050921	0.0144248989756687
GO:0002066	0.014470931228627
GO:0071526	0.014470931228627
GO:0010948	0.0152059783607054
GO:0071548	0.015377192177818
GO:0090049	0.015377192177818
GO:0006260	0.0162007329747402
GO:0032103	0.0162007329747402
GO:0003158	0.0162849894020557
GO:0006301	0.0163072914947653
GO:0043542	0.0168725651607262
GO:0051402	0.0168725651607262
GO:0000731	0.0172609234929665
GO:1901998	0.0172609234929665
GO:0009611	0.017309948112436
GO:0010632	0.0175543362175556
GO:0000460	0.0182377851733138
GO:0050771	0.0182377851733138
GO:0050918	0.0182377851733138
GO:0043524	0.0187915168587965
GO:0007519	0.0198508525207011
