% GOterm	enrichment_P-value
GO:0009101	2.00504794640825e-06
GO:0000904	2.80799611133003e-05
GO:0009100	7.32639663932889e-05
GO:0051645	9.53218969184819e-05
GO:0006486	0.000170088426253597
GO:0043413	0.000170088426253597
GO:0010998	0.000256052565504375
GO:0043558	0.000338033346728643
GO:0070085	0.00046432092173016
GO:0031589	0.000484046220338096
GO:0048667	0.000487881007800005
GO:0030166	0.000526512847617568
GO:0043555	0.000539027219929681
GO:0051984	0.000669725616187867
GO:0010256	0.000777513047032528
GO:0032989	0.00085279591242522
GO:0035459	0.000944804796785469
GO:0006493	0.00102684525807727
GO:0034446	0.0012408525623188
GO:0055081	0.0013048333199971
GO:0048812	0.00136371383114345
GO:0120039	0.00136653408042417
GO:0061564	0.0016077526017808
GO:0034329	0.00164347757317888
GO:0001952	0.00166086882370072
GO:0048858	0.00166174155844454
GO:0022604	0.00171488822757253
GO:0032990	0.00187323627422753
GO:0032412	0.00204182029532044
GO:0001954	0.00206469140680283
GO:0007409	0.0024411201582967
GO:0150172	0.00256536706370433
GO:0051604	0.00263596842818107
GO:0010769	0.00277401727830212
GO:0048193	0.00277602867905928
GO:0022898	0.00319984165714304
GO:0007160	0.00338834532241063
GO:0050801	0.00340870951964368
GO:0047496	0.00362406414269342
GO:0048675	0.00366926732927992
GO:1902285	0.00374340335461217
GO:0034508	0.00397860938430878
GO:0098771	0.00400359366725309
GO:0010810	0.00409894413690654
GO:1901888	0.00431631176848212
GO:0006897	0.0044768820292411
GO:0010948	0.00466621195135531
GO:0000082	0.00474497238519394
GO:0001933	0.00479233774788719
GO:0010770	0.00483754825531916
