% GOterm	enrichment_P-value
GO:0003012	0.000297417820804501
GO:0006936	0.000425412191029048
GO:0051592	0.00045553743850338
GO:0006997	0.000807169808599445
GO:0035637	0.00101909327371928
GO:0061337	0.00105664217228642
GO:1904019	0.00112917725963066
GO:0060047	0.00152821822333838
GO:1904035	0.00187428721505387
GO:0008016	0.00205679565464231
GO:0062149	0.00232936964710389
GO:0045807	0.00234774746505304
GO:0072507	0.00247053080636011
GO:0010881	0.00323110025711602
GO:1901879	0.00338374758388239
GO:0044057	0.00342127607642765
GO:0003015	0.00342795950300423
GO:0031109	0.00353227109861158
GO:0051279	0.00357592930470461
GO:0070507	0.00369403149139141
GO:0090257	0.00369403149139141
GO:0043502	0.00382377644952799
GO:0090311	0.00382377644952799
GO:1903522	0.00395766263813264
GO:0071763	0.00412802444251624
GO:0060314	0.00434432576312981
GO:0031468	0.00515807318293188
GO:0055074	0.00526760860854191
GO:0097553	0.00528091682924861
GO:0098659	0.00542298020048613
GO:0099587	0.00542298020048613
GO:0010880	0.00568981192392442
GO:0008015	0.00623621326938116
GO:1901797	0.00624902590929983
GO:0050000	0.00633908528323944
GO:0030100	0.00707895485641571
GO:0043244	0.00718624616639416
GO:0010882	0.00728696939324554
GO:0014808	0.00728696939324554
GO:0060216	0.00728696939324554
GO:1902254	0.00728696939324554
GO:1903514	0.00728696939324554
GO:0051693	0.00749230918437055
GO:0051261	0.00755517092602231
GO:0035725	0.00773952662245291
GO:0032410	0.00790616156321645
GO:0030834	0.00875500131798391
GO:1904036	0.00875500131798391
GO:0006244	0.00915369552835388
GO:0007519	0.00978731815300509
