% GOterm	enrichment_P-value
GO:0090068	8.25793675117527e-05
GO:0035020	0.000138583921125549
GO:0000132	0.000427360329410815
GO:0045787	0.000457665026017205
GO:0051294	0.000656530172813359
GO:0040001	0.000723912735205238
GO:0016601	0.000951993324030664
GO:0043954	0.00142459487197811
GO:0051293	0.00153384273549628
GO:0010638	0.00169852354131435
GO:0051653	0.00202288667330343
GO:1901976	0.00202288667330343
GO:0090232	0.00206727873388697
GO:0090267	0.00206727873388697
GO:0035774	0.00282934934484813
GO:0051304	0.00424137476585275
GO:0030010	0.00437424100259152
GO:1901978	0.00468731860777916
GO:0046488	0.00493385488805781
GO:0090231	0.00521948590157813
GO:0090266	0.00521948590157813
GO:1903504	0.00521948590157813
GO:0045017	0.00524826190319845
GO:0051897	0.00612645163918027
GO:0051348	0.00620388777489796
GO:0008654	0.00686002870845336
GO:0007127	0.00694427959168157
GO:0007143	0.00697337784191236
GO:1902117	0.00723060447645632
GO:0051056	0.00727633416914186
GO:0098656	0.00745827595687995
GO:0034331	0.0076094435449485
GO:0046471	0.0076094435449485
GO:0048261	0.0076094435449485
GO:0061982	0.00813129636215218
GO:0046578	0.00866930258580956
GO:0048259	0.00876689923354053
GO:0051495	0.00888291990896704
GO:0006650	0.0089545222758195
GO:0050714	0.00909534944648391
GO:1902850	0.00909996154025717
GO:0061041	0.0094309430886892
GO:0150117	0.00966769887486952
GO:0030195	0.0104028091100678
GO:0033028	0.0111619410207334
GO:1900047	0.0111619410207334
GO:0030261	0.0119448037887647
GO:0050819	0.0119448037887647
GO:0061178	0.0119448037887647
GO:2000648	0.0119448037887647
