% GOterm	enrichment_P-value
GO:0030512	7.99172618952432e-05
GO:0017015	9.15138026356642e-05
GO:1903844	0.000104051908942304
GO:0090287	0.00014652828489799
GO:0045922	0.00017979460765055
GO:0001837	0.00022809943370311
GO:0035601	0.000390448135517222
GO:0060485	0.000442048052233498
GO:0098732	0.000458363448679222
GO:0048762	0.000500957213543196
GO:0045717	0.000521849657866982
GO:0016575	0.00081342388540078
GO:0090101	0.000885396438699409
GO:0071559	0.000909050889318408
GO:0007179	0.000969328600348155
GO:0090092	0.00106840961089727
GO:0048705	0.00119922640826445
GO:0140718	0.00131865512237163
GO:0140058	0.00145223148342891
GO:0030326	0.00164131293425827
GO:0035113	0.00164131293425827
GO:0051897	0.00170410197927131
GO:0048736	0.00176414494654736
GO:0060173	0.00176414494654736
GO:0006476	0.00183494679418771
GO:0007178	0.00188027049151702
GO:0001654	0.00201819597857739
GO:0150063	0.00216410007471934
GO:0015886	0.00226947843439424
GO:1902237	0.00226947843439424
GO:1990700	0.00226947843439424
GO:0072665	0.00228026638590573
GO:0051896	0.0023329624545685
GO:0048880	0.00239863088069344
GO:1901184	0.00262619332951003
GO:0061448	0.00319003945469563
GO:0010506	0.00330534676533261
GO:0006623	0.00349952340522331
GO:0010453	0.00349952340522331
GO:0071560	0.00353666332252923
GO:0035107	0.00357897409806546
GO:0035108	0.00357897409806546
GO:0001889	0.00368933599239287
GO:0048012	0.00387801257299893
GO:1901678	0.00387801257299893
GO:0061008	0.00403507239002758
GO:0035791	0.00450289726717558
GO:0001890	0.00466189558732773
GO:0043491	0.00476962394416746
GO:0009798	0.00490383229326783
