% GOterm	enrichment_P-value
GO:1903311	6.18703522759566e-06
GO:0006402	6.49279048354425e-05
GO:0006401	8.05284281969939e-05
GO:0035020	9.01465384281275e-05
GO:1903313	0.000134881263315889
GO:0043487	0.000157362154571218
GO:0043484	0.000171254397548008
GO:0034655	0.000192266732395675
GO:0048024	0.000206984334194092
GO:0000375	0.000258484150478577
GO:0006417	0.000258839886722263
GO:0042149	0.000265753061131391
GO:0000956	0.000336981654805409
GO:0035196	0.000346330707752469
GO:0006397	0.00035232494074032
GO:0070918	0.000480973133148454
GO:0046700	0.000491727671433262
GO:0017148	0.000505546275733175
GO:0043488	0.000521676160690984
GO:0008380	0.00056028679240977
GO:0044270	0.00056028679240977
GO:0031053	0.000667177659948032
GO:0019439	0.000768179814650364
GO:0061157	0.000802209463581953
GO:0050684	0.000860986307877089
GO:0000377	0.000862313824270538
GO:0000398	0.000862313824270538
GO:0061013	0.000919287900585935
GO:0050779	0.000987146177737961
GO:0061014	0.000987146177737961
GO:2000113	0.00104465144181834
GO:0040029	0.00106064020607731
GO:0034249	0.00110286154731763
GO:0016601	0.00126923476601029
GO:0042789	0.00126923476601029
GO:1901361	0.00133257591686294
GO:0048259	0.00145382223747185
GO:0006513	0.00191675009942685
GO:0009299	0.00191722725153784
GO:0042594	0.00202825168240991
GO:0018210	0.00207240132259983
GO:0006446	0.00213732970939877
GO:2000637	0.00225972966143106
GO:0060148	0.0025471603808987
GO:1900370	0.0025471603808987
GO:0009101	0.00257205348980847
GO:0009267	0.00275230916930488
GO:0051028	0.00298599243285848
GO:0051983	0.00298599243285848
GO:0015931	0.00313419638512396
