% GOterm	enrichment_P-value
GO:0035020	8.50244132684517e-06
GO:0016601	0.000130094991661123
GO:0008654	0.000146883332511293
GO:0042147	0.000183542201239821
GO:0046488	0.000358153715010284
GO:0016482	0.000438495636753368
GO:0006650	0.000454877512132772
GO:0016197	0.000536507344427745
GO:0045017	0.000775568751244447
GO:0006661	0.00111893220650697
GO:0046474	0.00165825622153042
GO:0006054	0.00192231596250426
GO:0033210	0.00192231596250426
GO:0006644	0.00202503902550277
GO:0042789	0.00222505606418835
GO:0046486	0.00234450307800282
GO:0046427	0.00253614450734894
GO:1990090	0.00270124909713164
GO:0072683	0.00270475431734674
GO:0009299	0.00305100276286358
GO:1990089	0.00305100276286358
GO:1904894	0.00323581473843331
GO:0046007	0.00361240829121501
GO:0007259	0.00392125160462823
GO:0031053	0.00411222742768448
GO:0034349	0.00411222742768448
GO:0002931	0.00426229162892304
GO:0035196	0.00448857408904839
GO:0016050	0.00467626677776821
GO:0097696	0.00509300059123962
GO:0007265	0.00513636829550554
GO:0044320	0.00520195265402985
GO:0043112	0.00546587490708334
GO:0070918	0.00546587490708334
GO:0046578	0.00595667735777703
GO:0046579	0.00627631345466475
GO:0043954	0.00685432495399962
GO:0046854	0.00685432495399962
GO:0007398	0.00773133857898209
GO:0044321	0.00773133857898209
GO:0034394	0.00810266107003955
GO:0097193	0.00864205549887539
GO:0051057	0.00877370433369689
GO:2000637	0.00916516888023518
GO:0043523	0.00951724760386964
GO:1904019	0.00960119273410602
GO:0001707	0.00983977148468258
GO:0001911	0.00992311870079143
GO:0060148	0.00992311870079143
GO:1900370	0.00992311870079143
